cota;area_ha;volume_hm3
524,27;1,5393102807651e+02;3,5841907468825e+00
524,28;1,5469064812237e+02;3,5996213032649e+00
524,29;1,5542801357661e+02;3,6151256199725e+00
524,30;1,5615270121364e+02;3,6307034494103e+00
524,31;1,5686863013140e+02;3,6463520707618e+00
524,32;1,5759033940550e+02;3,6620761761136e+00
524,33;1,5831853297383e+02;3,6778696150983e+00
524,34;1,5905052393000e+02;3,6937358400818e+00
524,35;1,5977496782821e+02;3,7096777394353e+00
524,36;1,6048189750101e+02;3,7256908665638e+00
524,37;1,6118273873072e+02;3,7417716291275e+00
524,38;1,6186708382856e+02;3,7579205793075e+00
524,39;1,6256047025505e+02;3,7741404929747e+00
524,40;1,6328707692395e+02;3,7904312988016e+00
524,41;1,6399650768738e+02;3,8067940619340e+00
524,42;1,6468836670897e+02;3,8232276687743e+00
524,43;1,6537386005793e+02;3,8397304888267e+00
524,44;1,6604999809564e+02;3,8563007591578e+00
524,45;1,6670549698093e+02;3,8729393440014e+00
524,46;1,6735132127162e+02;3,8896407661373e+00
524,47;1,6799603123035e+02;3,9064084849476e+00
524,48;1,6864921536844e+02;3,9232400035398e+00
524,49;1,6931055315807e+02;3,9401367654694e+00
524,50;1,6996239188977e+02;3,9570986525861e+00
524,51;1,7061349029849e+02;3,9741273574064e+00
524,52;1,7126747453988e+02;3,9912219157865e+00
524,53;1,7192090458880e+02;4,0083788566918e+00
524,54;1,7258266142355e+02;4,0256009519086e+00
524,55;1,7323407087980e+02;4,0428918567290e+00
524,56;1,7387920358842e+02;4,0602462993125e+00
524,57;1,7453768706564e+02;4,0776674438905e+00
524,58;1,7518558156826e+02;4,0951537177370e+00
524,59;1,7581906709439e+02;4,1127053674851e+00
524,60;1,7645499527780e+02;4,1303192516198e+00
524,61;1,7708514687363e+02;4,1479957356176e+00
524,62;1,7770737147415e+02;4,1657332495300e+00
524,63;1,7831856722035e+02;4,1835345895233e+00
524,64;1,7892582811827e+02;4,2013948391806e+00
524,65;1,7954020694338e+02;4,2193188638460e+00
524,66;1,8015828415292e+02;4,2373033231958e+00
524,67;1,8078238212735e+02;4,2553491006552e+00
524,68;1,8141130615081e+02;4,2734564981765e+00
524,69;1,8203542230251e+02;4,2916292599917e+00
524,70;1,8265802373506e+02;4,3098642669838e+00
524,71;1,8329644951493e+02;4,3281589193737e+00
524,72;1,8393499266105e+02;4,3465173262809e+00
524,73;1,8457509258984e+02;4,3649436164110e+00
524,74;1,8520136149139e+02;4,3834322423551e+00
524,75;1,8582039628584e+02;4,4019807980104e+00
524,76;1,8644667116114e+02;4,4205917853877e+00
524,77;1,8707192744561e+02;4,4392685264731e+00
524,78;1,8768161353880e+02;4,4580059004365e+00
524,79;1,8827574486028e+02;4,4768035525549e+00
524,80;1,8886874071437e+02;4,4956580500502e+00
524,81;1,8946057206618e+02;4,5145746137259e+00
524,82;1,9005309490114e+02;4,5335483541692e+00
524,83;1,9064743408739e+02;4,5525827275760e+00
524,84;1,9123814020837e+02;4,5716749166885e+00
524,85;1,9183091641165e+02;4,5908285355063e+00
524,86;1,9241902456558e+02;4,6100392974386e+00
524,87;1,9300701758696e+02;4,6293109029503e+00
524,88;1,9360397274555e+02;4,6486406583822e+00
524,89;1,9419775265976e+02;4,6680313877083e+00
524,90;1,9479975398333e+02;4,6874805229615e+00
524,91;1,9541083165072e+02;4,7069915777298e+00
524,92;1,9601006537659e+02;4,7265612123360e+00
524,93;1,9660946363213e+02;4,7461897849282e+00
524,94;1,9721686222602e+02;4,7658783175400e+00
524,95;1,9782007963813e+02;4,7856271892214e+00
524,96;1,9843099171481e+02;4,8054398967896e+00
524,97;1,9904743993353e+02;4,8253127405346e+00
524,98;1,9967978479951e+02;4,8452484979722e+00
524,99;2,0031302926250e+02;4,8652453841145e+00
525,00;2,0094360522860e+02;4,8853088055475e+00
525,01;2,0158040467552e+02;4,9054346122291e+00
525,02;2,0220652956624e+02;4,9256237784710e+00
525,03;2,0283044181689e+02;4,9458751552087e+00
525,04;2,0345083676872e+02;4,9661899508047e+00
525,05;2,0407198434087e+02;4,9865648871838e+00
525,06;2,0469366906999e+02;5,0070006779286e+00
525,07;2,0532024514231e+02;5,0275004049292e+00
525,08;2,0595048259574e+02;5,0480623976702e+00
525,09;2,0659096455588e+02;5,0686892536425e+00
525,10;2,0723347489866e+02;5,0893802218735e+00
525,11;2,0787728602534e+02;5,1101355888885e+00
525,12;2,0852037830788e+02;5,1309548316765e+00
525,13;2,0915865704406e+02;5,1518361883996e+00
525,14;2,0979518646991e+02;5,1727826829972e+00
525,15;2,1041855881716e+02;5,1937918359559e+00
525,16;2,1103739178742e+02;5,2148639970438e+00
525,17;2,1165586564871e+02;5,2359963001365e+00
525,18;2,1225984917097e+02;5,2571913612157e+00
525,19;2,1286256597729e+02;5,2784465546298e+00
525,20;2,1347170296297e+02;5,2997653336582e+00
525,21;2,1408231579870e+02;5,3211429105232e+00
525,22;2,1469921837294e+02;5,3425817003143e+00
525,23;2,1531698449584e+02;5,3640832623649e+00
525,24;2,1592417372849e+02;5,3856445763216e+00
525,25;2,1653733717021e+02;5,4072659203185e+00
525,26;2,1715410104718e+02;5,4289499954877e+00
525,27;2,1777073171594e+02;5,4506950961353e+00
525,28;2,1839532334933e+02;5,4725041417375e+00
525,29;2,1902030258895e+02;5,4943719594218e+00
525,30;2,1964301791267e+02;5,5163053973351e+00
525,31;2,2026272684021e+02;5,5382991141358e+00
525,32;2,2087639887179e+02;5,5603547416463e+00
525,33;2,2148063291675e+02;5,5824701264334e+00
525,34;2,2208304447704e+02;5,6046473085853e+00
525,35;2,2269431565324e+02;5,6268861528101e+00
525,36;2,2331584265902e+02;5,6491839322125e+00
525,37;2,2393244567347e+02;5,6715479829550e+00
525,38;2,2454253476231e+02;5,6939709039884e+00
525,39;2,2515203281445e+02;5,7164544481039e+00
525,40;2,2576096592493e+02;5,7389967023927e+00
525,41;2,2636747333043e+02;5,7616016306333e+00
525,42;2,2697309267749e+02;5,7842659185263e+00
525,43;2,2758125036886e+02;5,8069962549350e+00
525,44;2,2817976961979e+02;5,8297845092376e+00
525,45;2,2877788202972e+02;5,8526323420291e+00
525,46;2,2937126177108e+02;5,8755402661402e+00
525,47;2,2996256304483e+02;5,8985075943870e+00
525,48;2,3055138536113e+02;5,9215332373811e+00
525,49;2,3113750814335e+02;5,9446170182813e+00
525,50;2,3172278509882e+02;5,9677583231712e+00
525,51;2,3230647490784e+02;5,9909596526770e+00
525,52;2,3288951658436e+02;6,0142199816644e+00
525,53;2,3346927524231e+02;6,0375348352270e+00
525,54;2,3406229359077e+02;6,0609101568893e+00
525,55;2,3468402297782e+02;6,0843466134474e+00
525,56;2,3531200925681e+02;6,1078474953831e+00
525,57;2,3595430726323e+02;6,1314116245019e+00
525,58;2,3660790633392e+02;6,1550369963036e+00
525,59;2,3724632011252e+02;6,1787269400598e+00
525,60;2,3788732804020e+02;6,2024838717615e+00
525,61;2,3853467450324e+02;6,2263044979209e+00
525,62;2,3918163271791e+02;6,2501900971697e+00
525,63;2,3980885316985e+02;6,2741385031979e+00
525,64;2,4042916530512e+02;6,2981494264483e+00
525,65;2,4104556420438e+02;6,3222214964467e+00
525,66;2,4166710828271e+02;6,3463577644522e+00
525,67;2,4228890606014e+02;6,3705541322751e+00
525,68;2,4291613752672e+02;6,3948128125362e+00
525,69;2,4354995364847e+02;6,4191346822986e+00
525,70;2,4418749301288e+02;6,4435215032420e+00
525,71;2,4482427435821e+02;6,4679706942858e+00
525,72;2,4546157145173e+02;6,4924846852529e+00
525,73;2,4609523929742e+02;6,5170641663990e+00
525,74;2,4673700616080e+02;6,5417018689498e+00
525,75;2,4738830679447e+02;6,5664071606122e+00
525,76;2,4804257580403e+02;6,5911784128035e+00
525,77;2,4869270797534e+02;6,6160143378710e+00
525,78;2,4933991744258e+02;6,6409168623627e+00
525,79;2,4997791093057e+02;6,6658813665791e+00
525,80;2,5060939866323e+02;6,6909093159397e+00
525,81;2,5122704547349e+02;6,7159999979238e+00
525,82;2,5184415351721e+02;6,7411518745389e+00
525,83;2,5246477742393e+02;6,7663676555144e+00
525,84;2,5306933744184e+02;6,7916423775528e+00
525,85;2,5367122623770e+02;6,8169806348970e+00
525,86;2,5426711783890e+02;6,8423779794393e+00
525,87;2,5485857438224e+02;6,8678350503712e+00
525,88;2,5544221643856e+02;6,8933504052222e+00
525,89;2,5601045928148e+02;6,9189202089404e+00
525,90;2,5657743433568e+02;6,9445487875356e+00
525,91;2,5714377250168e+02;6,9702332309613e+00
525,92;2,5771969439821e+02;6,9959741342536e+00
525,93;2,5830265711391e+02;7,0217753587941e+00
525,94;2,5889161704248e+02;7,0476325942455e+00
525,95;2,5948402019090e+02;7,0735501555681e+00
525,96;2,6007178432619e+02;7,0995282494758e+00
525,97;2,6066381692260e+02;7,1255658152742e+00
525,98;2,6125940902709e+02;7,1516629147274e+00
525,99;2,6185953186695e+02;7,1778190876080e+00
526,00;2,6246350373897e+02;7,2040311633239e+00
526,01;2,6307363891697e+02;7,2303078202145e+00
526,02;2,6369068985600e+02;7,2566443214819e+00
526,03;2,6431751427494e+02;7,2830464008776e+00
526,04;2,6494403620598e+02;7,3095067986001e+00
526,05;2,6556234775076e+02;7,3360282107112e+00
526,06;2,6617870843857e+02;7,3626157867046e+00
526,07;2,6679824250760e+02;7,3892658688121e+00
526,08;2,6741222003583e+02;7,4159746971569e+00
526,09;2,6802492652284e+02;7,4427431640623e+00
526,10;2,6864349959217e+02;7,4695735885908e+00
526,11;2,6926438652637e+02;7,4964681497411e+00
526,12;2,6988529322084e+02;7,5234234320181e+00
526,13;2,7050744632004e+02;7,5504403082341e+00
526,14;2,7114097564116e+02;7,5775238216080e+00
526,15;2,7178346738461e+02;7,6046687701658e+00
526,16;2,7242901929209e+02;7,6318794215092e+00
526,17;2,7307180407429e+02;7,6591542432489e+00
526,18;2,7371784166774e+02;7,6864925815327e+00
526,19;2,7435939908976e+02;7,7138972574027e+00
526,20;2,7499166887671e+02;7,7413648092787e+00
526,21;2,7561852930976e+02;7,7688947543840e+00
526,22;2,7624865823756e+02;7,7964888765885e+00
526,23;2,7688769595341e+02;7,8241449430633e+00
526,24;2,7753437441131e+02;7,8518647530956e+00
526,25;2,7817180218376e+02;7,8796470480668e+00
526,26;2,7880696637042e+02;7,9074957612121e+00
526,27;2,7943360480191e+02;7,9354094218371e+00
526,28;2,8005608166469e+02;7,9633831150864e+00
526,29;2,8068273658535e+02;7,9914182173271e+00
526,30;2,8130960344575e+02;8,0195199864801e+00
526,31;2,8193271424763e+02;8,0476813191997e+00
526,32;2,8255957044403e+02;8,0759043785217e+00
526,33;2,8318666401795e+02;8,1041920632759e+00
526,34;2,8380939933243e+02;8,1325375869145e+00
526,35;2,8444439854927e+02;8,1609518218188e+00
526,36;2,8508518420261e+02;8,1894288357114e+00
526,37;2,8571644318479e+02;8,2179666811941e+00
526,38;2,8634101135855e+02;8,2465698120053e+00
526,39;2,8696599969222e+02;8,2752331051808e+00
526,40;2,8760791920311e+02;8,3039628065504e+00
526,41;2,8825628322798e+02;8,3327559876518e+00
526,42;2,8891232032578e+02;8,3616158052743e+00
526,43;2,8956325299772e+02;8,3905388124033e+00
526,44;2,9021753980837e+02;8,4195255181490e+00
526,45;2,9088401965295e+02;8,4485798245215e+00
526,46;2,9155218538538e+02;8,4777004598294e+00
526,47;2,9221036194920e+02;8,5068886302089e+00
526,48;2,9286206319397e+02;8,5361418564255e+00
526,49;2,9352441732980e+02;8,5654627455795e+00
526,50;2,9417549327546e+02;8,5948498788732e+00
526,51;2,9482336548275e+02;8,6242970891344e+00
526,52;2,9547681760822e+02;8,6538126204165e+00
526,53;2,9613476052799e+02;8,6833913750746e+00
526,54;2,9679247284697e+02;8,7130377982303e+00
526,55;2,9746223317335e+02;8,7427496775828e+00
526,56;2,9812876878837e+02;8,7725289134989e+00
526,57;2,9878947498939e+02;8,8023733715365e+00
526,58;2,9945853593259e+02;8,8322852534835e+00
526,59;3,0012117761612e+02;8,8622613366562e+00
526,60;3,0078023191681e+02;8,8923049516179e+00
526,61;3,0143710249069e+02;8,9224131138635e+00
526,62;3,0208433574710e+02;8,9525872053316e+00
526,63;3,0272392413824e+02;8,9828276876692e+00
526,64;3,0336179561669e+02;9,0131292349134e+00
526,65;3,0399451954484e+02;9,0434974970336e+00
526,66;3,0461674585729e+02;9,0739226959106e+00
526,67;3,0523232886700e+02;9,1044135984222e+00
526,68;3,0584966460354e+02;9,1349703985359e+00
526,69;3,0647700559533e+02;9,1655835641697e+00
526,70;3,0710932773857e+02;9,1962613832610e+00
526,71;3,0774445720686e+02;9,2270022282449e+00
526,72;3,0837288222960e+02;9,2578060154104e+00
526,73;3,0901084614682e+02;9,2886723322423e+00
526,74;3,0964087353331e+02;9,3196047028222e+00
526,75;3,1026196411623e+02;9,3505981083848e+00
526,76;3,1087922886085e+02;9,3816520027718e+00
526,77;3,1150494206815e+02;9,4127718675388e+00
526,78;3,1213110996828e+02;9,4439550315272e+00
526,79;3,1275487516079e+02;9,4751974068507e+00
526,80;3,1338124877127e+02;9,5065052333979e+00
526,81;3,1401505962851e+02;9,5378733333171e+00
526,82;3,1464988782460e+02;9,5693066910926e+00
526,83;3,1528322003981e+02;9,6008045352721e+00
526,84;3,1592231889160e+02;9,6323639813561e+00
526,85;3,1657601055433e+02;9,6639895140780e+00
526,86;3,1722752381896e+02;9,6956806190813e+00
526,87;3,1789064080093e+02;9,7274361488938e+00
526,88;3,1855005356471e+02;9,7592561127201e+00
526,89;3,1920495822977e+02;9,7911404282465e+00
526,90;3,1986177255107e+02;9,8230946836202e+00
526,91;3,2052494950104e+02;9,8551129292204e+00
526,92;3,2119647202865e+02;9,8871975374906e+00
526,93;3,2187511469291e+02;9,9193518872118e+00
526,94;3,2256384911051e+02;9,9515728001631e+00
526,95;3,2325820325645e+02;9,9838617875618e+00
526,96;3,2396137204673e+02;1,0016224701241e+01
526,97;3,2466328829617e+02;1,0048653459766e+01
526,98;3,2535721179966e+02;1,0081154802731e+01
526,99;3,2604399728371e+02;1,0113724990281e+01
527,00;3,2672787890680e+02;1,0146362058603e+01
527,01;3,2740628600964e+02;1,0179067955046e+01
527,02;3,2807482906920e+02;1,0211839249746e+01
527,03;3,2873769695101e+02;1,0244678473999e+01
527,04;3,2939349139150e+02;1,0277584814380e+01
527,05;3,3005375240837e+02;1,0310556691627e+01
527,06;3,3071741932151e+02;1,0343594644661e+01
527,07;3,3137588598440e+02;1,0376698006066e+01
527,08;3,3203584624275e+02;1,0409869837506e+01
527,09;3,3269853280068e+02;1,0443106602562e+01
527,10;3,3335514096328e+02;1,0476411133999e+01
527,11;3,3401476799011e+02;1,0509778095820e+01
527,12;3,3466455762050e+02;1,0543211862999e+01
527,13;3,3531513990219e+02;1,0576708436859e+01
527,14;3,3595150539958e+02;1,0610274584746e+01
527,15;3,3658449501819e+02;1,0643900402046e+01
527,16;3,3721888834515e+02;1,0677587735845e+01
527,17;3,3785469559930e+02;1,0711340929815e+01
527,18;3,3849969938985e+02;1,0745158856741e+01
527,19;3,3915576759930e+02;1,0779039611513e+01
527,20;3,3981928193816e+02;1,0812990947827e+01
527,21;3,4049698587841e+02;1,0847006444478e+01
527,22;3,4119337575758e+02;1,0881090917266e+01
527,23;3,4187375204612e+02;1,0915243307880e+01
527,24;3,4253754525557e+02;1,0949464063824e+01
527,25;3,4320463479850e+02;1,0983751373302e+01
527,26;3,4389094702678e+02;1,1018105501268e+01
527,27;3,4457901457430e+02;1,1052527386924e+01
527,28;3,4527952134900e+02;1,1087020510082e+01
527,29;3,4599198909279e+02;1,1121583258386e+01
527,30;3,4668643467794e+02;1,1156216673789e+01
527,31;3,4739465130190e+02;1,1190917968350e+01
527,32;3,4809724162604e+02;1,1225693997792e+01
527,33;3,4877847253568e+02;1,1260537556349e+01
527,34;3,4945502658017e+02;1,1295446996844e+01
527,35;3,5014150435590e+02;1,1330426359842e+01
527,36;3,5084251936193e+02;1,1365474262940e+01
527,37;3,5154463399329e+02;1,1400594161941e+01
527,38;3,5224742058615e+02;1,1435782209103e+01
527,39;3,5294625234432e+02;1,1471039691756e+01
527,40;3,5364677953893e+02;1,1506371697299e+01
527,41;3,5433449185563e+02;1,1541771942560e+01
527,42;3,5501213812491e+02;1,1577238675731e+01
527,43;3,5568799320250e+02;1,1612772050377e+01
527,44;3,5636059361353e+02;1,1648373362805e+01
527,45;3,5702088170363e+02;1,1684041345482e+01
527,46;3,5768375275510e+02;1,1719777835634e+01
527,47;3,5835046289062e+02;1,1755579151224e+01
527,48;3,5901088744728e+02;1,1791444443759e+01
527,49;3,5966758410050e+02;1,1827378208414e+01
527,50;3,6033054776207e+02;1,1863377047352e+01
527,51;3,6099745309011e+02;1,1899442995122e+01
527,52;3,6167013522003e+02;1,1935576710067e+01
527,53;3,6234569302374e+02;1,1971778621082e+01
527,54;3,6303497883752e+02;1,2008046786019e+01
527,55;3,6372020270476e+02;1,2044382534108e+01
527,56;3,6440812682524e+02;1,2080785591362e+01
527,57;3,6511830210459e+02;1,2117261069664e+01
527,58;3,6584248127813e+02;1,2153805293391e+01
527,59;3,6658786342815e+02;1,2190428275906e+01
527,60;3,6734121937501e+02;1,2227122829890e+01
527,61;3,6808996607000e+02;1,2263892258768e+01
527,62;3,6883227440889e+02;1,2300736231291e+01
527,63;3,6957720651248e+02;1,2337658300991e+01
527,64;3,7031693341432e+02;1,2374651134955e+01
527,65;3,7105169047156e+02;1,2411720356860e+01
527,66;3,7179237998835e+02;1,2448863909979e+01
527,67;3,7253224978921e+02;1,2486077280695e+01
527,68;3,7326896992047e+02;1,2523368679755e+01
527,69;3,7400642879542e+02;1,2560731021082e+01
527,70;3,7474469597594e+02;1,2598166939998e+01
527,71;3,7548255655876e+02;1,2635676158109e+01
527,72;3,7622131781205e+02;1,2673264791647e+01
527,73;3,7696336177040e+02;1,2710922279702e+01
527,74;3,7770918811445e+02;1,2748652658410e+01
527,75;3,7845713635018e+02;1,2786458161831e+01
527,76;3,7921049203094e+02;1,2824341503076e+01
527,77;3,7997965209947e+02;1,2862300907546e+01
527,78;3,8074977061749e+02;1,2900336230434e+01
527,79;3,8151106842751e+02;1,2938450431864e+01
527,80;3,8227462384355e+02;1,2976640791237e+01
527,81;3,8302677287820e+02;1,3014904409095e+01
527,82;3,8378337201832e+02;1,3053242690713e+01
527,83;3,8454341758119e+02;1,3091660772490e+01
527,84;3,8530223131809e+02;1,3130149800356e+01
527,85;3,8608249473608e+02;1,3168718803207e+01
527,86;3,8688445662173e+02;1,3207367243982e+01
527,87;3,8769034609152e+02;1,3246097500060e+01
527,88;3,8850922082206e+02;1,3284905411880e+01
527,89;3,8934040909307e+02;1,3323797353062e+01
527,90;3,9018170658818e+02;1,3362769303341e+01
527,91;3,9102377656657e+02;1,3401829633900e+01
527,92;3,9188813916770e+02;1,3440971135618e+01
527,93;3,9275025918477e+02;1,3480202239333e+01
527,94;3,9361575290245e+02;1,3519519973287e+01
527,95;3,9448905257959e+02;1,3558925894749e+01
527,96;3,9538243512462e+02;1,3598416529324e+01
527,97;3,9626940748060e+02;1,3637998916310e+01
527,98;3,9715915749485e+02;1,3677668675251e+01
527,99;3,9803611134754e+02;1,3717428558119e+01
528,00;3,9892593120484e+02;1,3757274912701e+01
528,01;3,9982664893960e+02;1,3797211636336e+01
528,02;4,0073441432446e+02;1,3837241137255e+01
528,03;4,0164108061204e+02;1,3877361470849e+01
528,04;4,0256030368185e+02;1,3917572337249e+01
528,05;4,0350313169807e+02;1,3957874415124e+01
528,06;4,0443396586374e+02;1,3998269954490e+01
528,07;4,0536815831620e+02;1,4038758408180e+01
528,08;4,0630580517325e+02;1,4079340770889e+01
528,09;4,0723520930824e+02;1,4120019385315e+01
528,10;4,0814798565253e+02;1,4160790810350e+01
528,11;4,0903997433118e+02;1,4201650266411e+01
528,12;4,0993719355667e+02;1,4242597605466e+01
528,13;4,1083213403578e+02;1,4283633987293e+01
528,14;4,1175227088803e+02;1,4324759444591e+01
528,15;4,1268628077851e+02;1,4365980643229e+01
528,16;4,1362914840357e+02;1,4407297296394e+01
528,17;4,1460071796290e+02;1,4448706519473e+01
528,18;4,1559972867615e+02;1,4490215608619e+01
528,19;4,1660887431402e+02;1,4531826072726e+01
528,20;4,1763533679224e+02;1,4573535507030e+01
528,21;4,1864337972507e+02;1,4615347696124e+01
528,22;4,1963791323591e+02;1,4657260644218e+01
528,23;4,2063577384386e+02;1,4699273556132e+01
528,24;4,2163099253669e+02;1,4741387680845e+01
528,25;4,2263051302802e+02;1,4783600444507e+01
528,26;4,2364627314657e+02;1,4825913630589e+01
528,27;4,2469270492006e+02;1,4868328124506e+01
528,28;4,2576256818477e+02;1,4910849877304e+01
528,29;4,2683919876218e+02;1,4953481622094e+01
528,30;4,2789703017729e+02;1,4996218139936e+01
528,31;4,2893906630510e+02;1,5039061299167e+01
528,32;4,2998197152019e+02;1,5082006750373e+01
528,33;4,3101152864883e+02;1,5125057542503e+01
528,34;4,3204438814170e+02;1,5168211632069e+01
528,35;4,3308195023808e+02;1,5211469173730e+01
528,36;4,3413792605479e+02;1,5254829300138e+01
528,37;4,3518825567048e+02;1,5298291851570e+01
528,38;4,3624960286565e+02;1,5341864664982e+01
528,39;4,3731245844785e+02;1,5385540192581e+01
528,40;4,3833171755352e+02;1,5429322319591e+01
528,41;4,3933566973686e+02;1,5473207671951e+01
528,42;4,4034378510912e+02;1,5517190898022e+01
528,43;4,4135726021086e+02;1,5561276711987e+01
528,44;4,4238238349348e+02;1,5605464812646e+01
528,45;4,4341581687329e+02;1,5649753092921e+01
528,46;4,4445466413020e+02;1,5694146965776e+01
528,47;4,4547063203816e+02;1,5738643553081e+01
